2014;main;Bram Adams;École Polytechnique de Montréal;Canada
2014;main;Caitlin Sadowski;University of California at Santa Cruz;USA
2014;main;Chanchal K. Roy;University of Saskatchewan;Canada
2014;main;Chris Parnin;Georgia Institute of Technology;USA
2014;main;Christoph Treude;McGill University;Canada
2014;main;Daniel German;University of Victoria;Canada
2014;main;David Lo;Singapore Management University;Singapore
2014;main;Denys Poshyvanyk;College of William and Mary;USA
2014;main;Dongmei Zhang;Microsoft Research;China
2014;main;Emad Shihab;Rochester Institute of Technology;USA
2014;main;Emily Hill;Montclair State University;USA
2014;main;Foutse Khomh;DGIGL;Ecole Polytechnique de Montréal;Canada
2014;main;Gabriele Bavota;University of Sannio;Italy
2014;main;Gail Murphy;UBC;Canada
2014;main;Girish Maskeri;Infosys Technologies Limited;India
2014;main;Giuliano Antoniol;Ecole Polytechnique de Montréal;Canada
2014;main;Harald Gall;University of Zurich;Switzerland
2014;main;Hongyu Zhang;Tsinghua University;China
2014;main;Huzefa Kagdi;Wichita State University;USA
2014;main;Israel Herraiz;Universidad Politécnica de Madrid;Spain
2014;main;Jim Whitehead;University of California;Santa Cruz;USA
2014;main;J. González-Barahona;Universidad Rey Juan Carlos;Spain
2014;main;Lin Tan;University of Waterloo;Canada
2014;main;Margaret-Anne Storey;University of Victoria;Canada
2014;main;Mark Harman;University College London;London
2014;main;Martin Robillard;McGill University;Canada
2014;main;Massimiliano Di Penta;Dept. of Engineering - University of Sannio;Italy
2014;main;Meiyappan Nagappan;Queen's University;Canada
2014;main;Olga	Baysal;University of Waterloo;Canada
2014;main;Peter Rotella;Cisco Systems;USA
2014;main;Romain Robbes;University of Chile;Chile
2014;main;Sonia Haiduc;Florida State University;USA
2014;main;Stephan Diehl;University Trier;Germany
2014;main;Suresh Thummalapenta;Department of Computer Science;North Carolina State University;USA
2014;main;Tao Xie;University of Illinois at Urbana-Champaign;USA
2014;main;Tim Menzies;West Virginia University;USA
2014;main;Thomas Fritz;University of Zurich;Zurich
2014;main;Thomas Zimmermann;Microsoft Research;USA
2014;main;Vibha Sinha;IBM Research Lab;India
2014;main;Yossi Gil;The Technion;Israel
2013;main;Mithun Acharya;ABB Research;USA
2013;main;Bram Adams;École Polytechnique de Montréal;Canada
2013;main;Giuliano Antoniol;École Polytechnique de Montréal;Canada
2013;main;Christian Bird;Microsoft Research;USA
2013;main;Raymond Buse;Google Inc.;USA
2013;main;Gerardo Canfora;University of Sannio;Italy
2013;main;Andy Chou;Coverity Inc.;USA
2013;main;Prem Devanbu;University of California;Davis;USA
2013;main;Stephan Diehl;University Trier;Germany
2013;main;Vladimir Filkov;University of California;Davis;USA
2013;main;Thomas Fritz;University of Zurich;Switzerland
2013;main;Harald Gall;University of Zurich;Switzerland
2013;main;Daniel German;University of Victoria;Canada
2013;main;Yossi Gill;Technion;Israel
2013;main;Mike W. Godfrey;University of Waterloo;Canada
2013;main;Mark Harman;University College London;UK
2013;main;Ahmed E. Hassan;Queen’s University;Canada
2013;main;Israel Herraiz;Universidad Politécnica de Madrid;Spain
2013;main;Emily Hill;Montclair State University;USA
2013;main;Abram Hindle;University of Alberta;Canada
2013;main;Reid Holmes;University of Waterloo;Canada
2013;main;Katsuro Inoue;University of Osaka;Japan
2013;main;Foutse Khomh;Queen’s University;Canada
2013;main;Michele Lanza;University of Lugano;Switzerland
2013;main;David Lo;Singapore Management University;Singapore
2013;main;Audris Mockus;Avaya Labs Research;USA
2013;main;David Morgenthaler;Google Inc.;USA
2013;main;Thomas Ostrand;Rutgers University;USA
2013;main;John Penix;Google Inc.;USA
2013;main;Martin Pinzger;Delft Technical University;Netherlands
2013;main;Denys Poshyvanyk;The College of William and Mary;USA
2013;main;Romain Robbes;University of Chile;Chile
2013;main;Peter Rotella;Cisco Systems;USA
2013;main;Chanchal K. Roy;University of Saskatchewan;Canada
2013;main;Emad Shihab;Rochester Institute of Technology;USA
2013;main;Lin Tan;University of Waterloo;Canada
2013;main;Suresh Thummalapenta;IBM Research;India
2013;main;Jim Whitehead;University of California;Santa Cruz;USA
2013;main;Laurie Williams;North Carolina State University;USA
2013;main;Tao Xie;North Carolina State University;USA
2013;main;Andreas Zeller;Saarland University;Germany
2013;main;Dongmei Zhang;Microsoft Research;China
2013;main;Hongyu Zhang;Tsinghua University;China
2012;main;Mithun Acharya;ABB Research;USA
2012;main;Bram Adams;École Polytechnique de Montréal;Canada
2012;main;Christian Bird;Microsoft Research;USA
2012;main;Gerardo Canfora;University of Sannio;Italy
2012;main;Marco D’Ambros;University of Lugano;Switzerland
2012;main;Daniela Damian;University of Victoria;Canada
2012;main;Prem Devanbu;University of California;Davis;USA
2012;main;Stephan Diehl;University Trier;Germany
2012;main;Harald Gall;University of Zurich;Switzerland
2012;main;Daniel German;University of Victoria;Canada
2012;main;Mike W. Godfrey;University of Waterloo;Canada
2012;main;J. González-Barahona;Universidad Rey Juan Carlos;Spain
2012;main;Ahmed E. Hassan;Queen’s University;Canada
2012;main;Israel Herraiz;Universidad Politécnica de Madrid;Spain
2012;main;Emily Hill;Montclair State University;USA
2012;main;Abram Hindle;University of Alberta;Canada
2012;main;Reid Holmes;University of Waterloo;Canada
2012;main;Katsuro Inoue;University of Osaka;Japan
2012;main;Huzefa Kagdi;Wichita State University;USA
2012;main;Miryung Kim;University of Texas at Austin;USA
2012;main;Sunghun Kim;Hong Kong University of Science and Technology;China
2012;main;David Lo;Singapore Management University;Singapore
2012;main;Andrian Marcus;Wayne State University;USA
2012;main;Tim Menzies;West Virginia University;USA
2012;main;Audris Mockus;Avaya Labs Research;USA
2012;main;Thomas Ostrand;AT&T Labs Research;USA
2012;main;Martin Pinzger;Delft Technical University;Netherlands
2012;main;Romain Robbes;University of Chile;Chile
2012;main;Martin Robillard;McGill University;Canada
2012;main;Peter Rotella;Cisco Systems;USA
2012;main;Chanchal K. Roy;University of Saskatchewan;Canada
2012;main;Lin Tan;University of Waterloo;Canada
2012;main;Suresh Thummalapenta;IBM Research;India
2012;main;Jim Whitehead;University of California;Santa Cruz;USA
2012;main;Andy Zaidman;Delft Technical University;Netherlands
2012;main;Andreas Zeller;Saarland University;Germany
2012;main;Dongmei Zhang;Microsoft Research;China
2012;main;Thomas Zimmermann;Microsoft Research;USA
2012;main;Michele Lanza;University of Lugano;Switzerland
2012;main;Massimiliano Di Penta;University of Sannio;Italy
2012;main;Tao Xie;North Carolina State University;USA
2011;main;Arie van Deursen;Delft University of Technology;The Netherlands
2011;main;Tao Xie;North Carolina State University;USA
2011;main;Thomas Zimmermann;Microsoft Research;USA 
2011;main;Mithun Acharya;ABB Research;USA
2011;main;Giuliano Antoniol;École Polytechnique de Montréal;Canada
2011;main;Sushil Bajracharya;Black Duck Software;USA
2011;main;Andrew Begel;Microsoft Corp.;USA
2011;main;Christian Bird;Microsoft Corp.;USA
2011;main;Prem Devanbu;University of California;Davis;USA
2011;main;Daniel German;University of Victoria;Canada
2011;main;Mike Godfrey;University of Waterloo;Canada 
2011;main;Carsten Goerg;Georgia Institute of Technology;USA
2011;main;Jesus M. Gonzalez-Barahona;University Rey Juan Carlos;Spain
2011;main;Ahmed E. Hassan;Queen's University;Canada
2011;main;Israel Herraiz;University Alfonso X el Sabio;Spain
2011;main;Emily Hill;Montclair State University;USA
2011;main;Abram Hindle;University of California;Davis;USA
2011;main;Reid Holmes;University of Waterloo;Canada 
2011;main;Katsuro Inoue;University of Osaka;Japan 
2011;main;Lingxiao Jiang;Singapore Management University;Singapore
2011;main;Huzefa Kagdi;Missouri University of Science and Technology;USA
2011;main;Miryung Kim;University of Texas at Austin;USA
2011;main;Sunghun Kim;Hong Kong University of Science and Technology;China
2011;main;Michele Lanza;University of Lugano;Switzerland
2011;main;David Lo;Singapore Management University;Singapore
2011;main;Kenichi Matsumoto;Nara Institute of Science and Technology;Japan
2011;main;Tim Menzies;West Virginia University;USA
2011;main;Audris Mockus;Avaya;USA
2011;main;Gail Murphy;University of British Columbia;Canada
2011;main;Dewayne E. Perry;University of Texas at Austin;USA
2011;main;Lori Pollock;University of Delaware;USA
2011;main;Rahul Premraj;Vrije University Amsterdam;The Netherlands
2011;main;Bill Pugh;University of Maryland;USA
2011;main;Romain Robbes;University of Chile;Chile
2011;main;Peter Rotella;Cisco;USA
2011;main;Westley Weimer;University of Virginia;USA
2011;main;Jim Whitehead;University of California;Santa Cruz;USA
2011;main;Laurie Williams;North Carolina State University;USA
2011;main;Andy Zaidman;Delft Technical University;Netherlands
2011;main;Andreas Zeller;Saarland University;Germany
2011;main;Dongmei Zhang;Microsoft Corp.;China
2010;main;Audris Mockus;Avaya;USA
2010;main;Jim Whitehead;University of California;Santa Cruz
2010;main;Thomas Zimmermann;Microsoft Research;USA
2010;main;Giuliano Antoniol;École Polytechnique de Montréal;Canada
2010;main;Andrew Begel;Microsoft Corp.;USA
2010;main;Christian Bird;UC Davis;USA
2010;main;Li-Te Cheng;IBM Research;USA
2010;main;Stephan Diehl;U. of Trier;Germany
2010;main;Massimiliano Di Penta;U. of Sannio;Italy
2010;main;Harald Gall;U. of Zurich;Switzerland
2010;main;Tudor Girba;U. of Bern;Switzerland
2010;main;Mike Godfrey;U. of Waterloo;Canada
2010;main;Jesus Gonzalez-Barahona;U. Rey Juan Carlos;Spain
2010;main;Ahmed Hassan;Queen's U.;Canada
2010;main;Reid Holmes;U. of Washington;USA
2010;main;Katsuro Inoue;U. of Osaka;Japan
2010;main;Huzefa Kagdi;Missouri U. of Science and Technology;USA
2010;main;Miryung Kim;U. of Texas (Austin;USA
2010;main;Sung Kim;Hong Kong U. of Science and Technology;China
2010;main;Michele Lanza;U. of Lugano;Switzerland
2010;main;Andrian Marcus;Wayne State U.;USA
2010;main;Ken-ichi Matsumoto;Nara Institute of Science and Technology;Japan
2010;main;Tim Menzies;West Virginia U.;USA
2010;main;Nachiappan Nagappan;Microsoft Corp.;USA
2010;main;Martin Pinzger;Delft Technical U.;Netherlands
2010;main;Rahul Premraj;Vrije U. Amsterdam;The Netherlands
2010;main;Lori Pollock;U. of Delaware;USA
2010;main;Bill Pugh;U. of Maryland;USA
2010;main;Martin Robillard;McGill U.;Canada
2010;main;Gregorio Robles;U. Rey Juan Carlos;Spain
2010;main;Anita Sarma;U. of Nebraska;USA
2010;main;Tao Xie;North Caroline State U.;USA
2010;main;Westley Weimer;U. of Virginia;USA
2010;main;Laurie Williams;North Carolina State U.;USA
2010;main;Andy Zaidman;Delft Technical U.;Netherlands
2010;main;Andreas Zeller;Saarland U.;Germany
2009;main;Katsuro Inoue;University of Osaka;Japan 
2009;main;Michael W. Godfrey;University of Waterloo;Canada 
2009;main;Jim Whitehead;University of California;Santa Cruz
2009;main;Christian Bird;UC Davis;USA 
2009;main;Giuliano Antoniol;Ã‰cole Polytechnique de MontrÃ©al;Canada
2009;main;Andrew Begel;Microsoft Corp.;USA
2009;main;Geoff Clemm;IBM / Rational;USA
2009;main;Stephan Diehl;U. of Trier;Germany
2009;main;Massimiliano di Penta;U. of Sannio;Italy
2009;main;Harald Gall;U. of Zurich;Switzerland
2009;main;Daniel German;U. of Victoria;Canada
2009;main;Tudor Girba;U. of Bern;Switzerland
2009;main;Jesus Gonzalez-Barahona;U. Rey Juan Carlos;Spain
2009;main;Ahmed Hassan;Queen's U.;Canada
2009;main;Ric Holt;U. of Waterloo;Canada
2009;main;Huzefa Kagdi;Missouri U. of Science and Technology;USA
2009;main;Tohru Kikuno;Osaka U.;Japan
2009;main;Miryung Kim;U. of Texas (Austin);USA
2009;main;Sung Kim;Hong Kong University of Science and Technology;China
2009;main;Michele Lanza;U. of Lugano;Switzerland
2009;main;Ben Liblit;U. of Wisconsin (Madison);USA
2009;main;Jonathan Maletic;Kent State U.;USA
2009;main;Andrian Marcus;Wayne State U.;USA
2009;main;Audris Mockus;Avaya Labs;USA
2009;main;Nachiappan Nagappan;Microsoft Corp.;USA
2009;main;Dewayne Perry;U. of Texas (Austin);USA
2009;main;Martin Pinzger;U. of Zurich;Switzerland
2009;main;Lori Pollock;U. of Delaware;USA
2009;main;Martin Robillard;McGill U.;Canada
2009;main;Gregorio Robles;U. Rey Juan Carlos;Spain
2009;main;Jelber Sayyad Shirabad;Ottawa U.;Canada
2009;main;Walt Scacchi;U. of California (Irvine);USA
2009;main;Tao Xie;North Caroline State U.;USA
2009;main;Andy Zaidman;Delft Technical U.;Netherlands
2009;main;Thomas Zimmermann;U. of Calgary;Canada
2008;main;Ahmed E. Hassan;Queen's University;Canada 
2008;main;Michele Lanza;University of Lugano;Switzerland 
2008;main;Michael W. Godfrey;University of Waterloo;Canada 
2008;main;Tsuneo Ajisaka;Wakayama U.;Japan
2008;main;Giuliano Antoniol;École Polytechnique de Montréal;Canada
2008;main;Abraham Bernstein;U. of Zurich;Switzerland
2008;main;Prem Devanbu;U. of California;USA
2008;main;Stephan Diehl;U. of Trier;Germany
2008;main;Massimiliano di Penta;U. of Sannio;Italy
2008;main;Harald Gall;U. of Zurich;Switzerland
2008;main;Daniel German;U. of Victoria;Canada
2008;main;Tudor Girba;U. of Bern;Switzerland
2008;main;Yann-Gael Gueheneuc;U. de Montreal;Canada
2008;main;Ric Holt;U. Waterloo;Canada 
2008;main;Katsuro Inoue;Osaka U.;Japan
2008;main;Jonathan Maletic;Kent State U.;USA
2008;main;Andrian Marcus;Wayne State U.;USA
2008;main;Radu Marinescu;TU Timisoara;Romania
2008;main;Audris Mockus;Avaya Labs;USA
2008;main;Leon Moonen;Delft U. of Tech.;Netherlands
2008;main;David Notkin;U. of Washington;USA
2008;main;Masao Ohira;NAIST;Japan
2008;main;Alex Orso;Georgia Tech;USA
2008;main;Dewayne Perry;U. of Texas;USA
2008;main;Martin Pinzger;U. of Zurich;Switzerland
2008;main;Gregorio Robles;U. of Rey Juan Carlos;Spain
2008;main;Jelber Sayyad Shirabad;Ottawa U.;Canada
2008;main;Alexandru Telea;Eindhoven TU;The Netherlands
2008;main;Annie Ying;IBM Research;USA
2008;main;Jim Whitehead;U. of California;USA
2008;main;Andreas Zeller;Saarland U.;Germany
2008;main;Thomas Zimmermann;U. of Calgary;Canada
2007;main;Harald Gall;University of Zurich;Switzerland 
2007;main;Michele Lanza;University of Lugano;Switzerland 
2007;main;Tsuneo Ajisaka;Wakayama U.;Japan 
2007;main;Serge Demeyer;U. of Antwerp;Belgium 
2007;main;Premkumar T. Devanbu;U. of California;USA 
2007;main;Stephan Diehl;U. of Trier;Germany 
2007;main;Massimiliano di Penta;U. of Sannio;Italy 
2007;main;Stephane Ducasse;U. of Annecy;France 
2007;main;Daniel German;U. of Victoria;Canada	
2007;main;Tudor Girba;U. of Bern;Switzerland 
2007;main;Mike Godfrey;U. of Waterloo;Canada 
2007;main;Ahmed Hassan;U. of Victoria;Canada 
2007;main;Jane Hayes;U. of Kentucky;USA 
2007;main;Ric Holt;U. Waterloo;Canada 
2007;main;Shih-Kun Huang;Nat. Chiao Tung U.;Taiwan 
2007;main;Katsuro Inoue;Osaka U.;Japan 
2007;main;Jonathan Maletic;Kent State U.;USA 
2007;main;Andrian Marcus;Wayne State U.;USA 
2007;main;Radu Marinescu;TU Timisoara;Romania 
2007;main;Audris Mockus;Avaya Labs;USA 
2007;main;Leon Moonen;Delft U. of Tech.;Netherlands 
2007;main;Gail Murphy;U. of British Colombia;Canada 
2007;main;David Notkin;U. of Washington;USA 
2007;main;Masao Ohira;NAIST;Japan 
2007;main;Dewayne Perry;U. of Texas;USA 
2007;main;Martin Pinzger;U. of Zurich;Switzerland 
2007;main;Jelber Sayyad Shirabad;Ottawa U.;Canada 
2007;main;Alexandru Telea;Eindhoven TU;The Netherlands 
2007;main;Annie Ying;IBM Research;USA	
2007;main;Jim Whitehead;U. of California;USA 
2007;main;Kenny Wong;U. of Alberta;Canada 
2007;main;Andreas Zeller;Saarland U.;Germany
2006;main;Stephan Diehl;University Trier;Germany 
2006;main;Harald Gall;University of Zurich;Switzerland 
2006;main;Ahmed E. Hassan;University of Waterloo;Canada 
2006;main;Premkumar T. Devanbu;U. of California -- Davis;USA 
2006;main;Daniel German;U. of Victoria;Canada 
2006;main;Mike Godfrey;U of Waterloo;Canada 
2006;main;Ric Holt;U. of Waterloo;Canada 
2006;main;Shih-Kun Huang;National Chiao Tung U.;Taiwan 
2006;main;Jane Huffman Hayes;U. of Kentucky;USA 
2006;main;Katsuro Inoue;Osaka U.;Japan 
2006;main;Michele Lanza;U. Lugano;Switzerland 
2006;main;Tim Lethbridge;Ottawa U.;Canada 
2006;main;Jonathan Maletic;Kent State U.;USA 
2006;main;Ken-ichi Matsumoto;NAIST;Japan 
2006;main;Audris Mockus;Avaya Labs;USA 
2006;main;Leon Moonen;Delft U. of Technology;Netherlands 
2006;main;Thomas J. Ostrand;AT&T Labs;USA 
2006;main;Dewayne Perry;U. of Texas;USA 
2006;main;Jelber Sayyad Shirabad;Ottawa U.;Canada 
2006;main;Alexandru Telea;Eindhoven U. of Technology;Netherlands 
2006;main;Kenny Wong;U. of Alberta;Canada 
2006;main;Annie Ying;IBM Research;USA 
2006;main;Thomas Zimmermann;Saarland U.;Germany
2005;main;Ahmed E. Hassan;University of Waterloo;Canada  
2005;main;Richard C. Holt;University of Waterloo;Canada 
2005;main;Stephan Diehl;Catholic University Eichstätt;Germany
2005;main;Alexander Dekhtyar; U. of Kentucky;USA 
2005;main;Premkumar T. Devanbu; UC Davis;USA 
2005;main;Stephen G. Eick; SSS Research;Inc. 
2005;main;Harald Gall; U. of Zurich;Switzerland 
2005;main;Les Gasser; U. of Illinois;UC;USA 
2005;main;Daniel German; U. of Victoria;Canada 
2005;main;Jane Hayes; U. of Kentucky;USA 
2005;main;Katsuro Inoue; Osaka U.;Japan 
2005;main;Philip Johnson; U. of Hawaii;USA 
2005;main;Tim Lethbridge; U. of Ottawa;Canada 
2005;main;Gail Murphy; U. of British Columbia;Canada 
2005;main;Audris Mockus; Avaya Labs Research;USA 
2005;main;Thomas J. Ostrand; AT&T Research;USA 
2005;main;Dewayne Perry; U. of Texas;USA 
2005;main;Jelber Sayyad Shirabad; U. of Ottawa;Canada 
2005;main;Annie Ying; IBM Research;USA 
2005;main;Andreas Zeller; Saarland U.;Germany
2004;main;Ahmed E. Hassan;University of Waterloo;Canada  
2004;main;Richard C. Holt;University of Waterloo;Canada 
2004;main;Audris Mockus;Avaya Labs Research;USA
2004;main;Harald Gall;U. of Vienna;Austria 
2004;main;Les Gasser;U. of Illinois;UC;USA 
2004;main;Daniel German;U. of Victoria;Canada 
2004;main;James Herbsleb;CMU;USA 
2004;main;Katsuro Inoue;Osaka U.;Japan 
2004;main;Philip Johnson;U. of Hawaii;USA 
2004;main;Dewayne Perry;U. of Texas;USA 
2004;main;Andreas Zeller;Saarland U.;Germany
